_id,address,company_name,email,phone_number,url
60cb2f0acb87d4e553802387,"Dalal Complex, 1st Floor, Office # 2, Usman Street, Hawally",Al Roah Combined General Trading Co,null,"[""22612617""]",null
60cb2f0acb87d4e553802388,,"Al Saba'Ek Al Bronzeia Establishment",null,"[""965 2647118""]",null
60cb2f0acb87d4e553802389,,Al Saffar Establishment For Fresh Meats,null,"[""965 4812161""]",null
60cb2f0bcb87d4e55380238a,"P.O.Box: 28532; 13146 Safat, , Kuwait",ALOTHMAN SADIQ CO FOR GTC KUWAIT,null,"[""9654588404""]",null
60cb2f0bcb87d4e55380238b,,Al-Nibras Establishment,null,"[""965 2404414""]",null
60cb2f0bcb87d4e55380238c,,Al Qabas Stablishment,null,"[""965 3980945""]",null
60cb2f0bcb87d4e55380238d,Po Box 22984 13090 Safat,Al Othman & Al Bisher Trading Company W.L.L.,null,"[""965 4841093""]",null
60cb2f0bcb87d4e55380238e,,Al Rukhayis Establishment,null,"[""965 5755981""]",null
60cb2f0bcb87d4e55380238f,,Al Nawader For Cleaning,null,"[""965 3714930""]",null
60cb2f0bcb87d4e553802390,,Al Naki International Center,null,"[""965 4835315""]",null
60cb2f0ecb87d4e553802391,Po Box 8006 22051 Safat,Ahmad Yusuf Abdul-Salam Establishment,null,[],null
60cb2f0ecb87d4e553802392,Po Box 24742 13108 Safat,Imperial Group,null,[],null
60cb2f0ecb87d4e553802393,Po Box 25915 13120 Safat,Al Hidhab Trad. Contracting Company,null,[],null
60cb2f0ecb87d4e553802394,Po Box 2877 13029 Safat,Al Baghli Construction Company,null,[],null
60cb2f0ecb87d4e553802395,"Po Box 64035 70451 Shuwaikh, , Kuwait",Al Marakeb Company,null,[],null
60cb2f0ecb87d4e553802396,Po Box 823 13009 Safat,Khaleejia Trading Contracting Company,null,[],null
60cb2f0ecb87d4e553802397,Po Box 223 13003 Safat,Ignazio Messina,null,[],null
60cb2f0ecb87d4e553802398,Po Box 24222 13103 Safat,Al Wagayan Trad. Contracting Company,null,[],null
60cb2f0fcb87d4e553802399,Po Box 2233 32023 Safat,Al Razan Trading Company,null,[],null
60cb2f0fcb87d4e55380239a,Po Box 10474 13020 Safat,Al Rishidi Crusher,null,[],null
60cb2f0fcb87d4e55380239b,Po Box 5782 13058 Safat,Saker Decoration,null,[],null
60cb2f0fcb87d4e55380239c,Po Box 42163 70652 Safat,Diesel Center,null,[],null
60cb2f0fcb87d4e55380239d,Po Box 320 13001 Safat,Matrook Trading Contracting Establishment,null,[],null
60cb2f0fcb87d4e55380239e,"Po Box 3977 32070, , Kuwait",Navigator Center,null,[],null
60cb2f0fcb87d4e55380239f,"P.O.Box: 6468, Khatrash Building, Al Sour Street, 32039, , Kuwait",ABDUL AZIZ AL RASHID EST,null,"[""9652436160""]",null
60cb2f0fcb87d4e5538023a0,Po Box 1974 13020 Safat,Saibookh Trading Company L.L.C.,null,[],null
60cb2f0fcb87d4e5538023a1,Po Box 1407 Farwaniya,Stacco General Trading,null,[],null
60cb2f10cb87d4e5538023a2,Po Box 20866 30928 Safat,Spring Gulf Trading Contracting Company,null,[],null
60cb2f10cb87d4e5538023a3,"P.O.Box: 788, Mutawa Bldg.; C/A No. 9, 13008, Safat, , Kuwait",ABDULAZIZ AL SHAYJI & FADEL AL OBAID,null,"[""9652430737""]",null
60cb2f10cb87d4e5538023a4,,Abdurreda Boland Establishment,null,"[""965 2450770""]",null
60cb2f10cb87d4e5538023a5,,Abdullah Trading Cont,null,"[""965 4846595""]",null
60cb2f10cb87d4e5538023a6,,Abdulrahman H Al Hadiaq Company,null,"[""965 2425627""]",null
60cb2f10cb87d4e5538023a7,,Abdullah Sayid Hasmi Al Gharaballi Company,null,"[""965 3986533""]",null
60cb2f10cb87d4e5538023a8,,Abdulrahman A Brothers Company,null,"[""965 4813256""]",null
60cb2f10cb87d4e5538023a9,,Abdulls Al Waill Sons Trading Contracting Company,null,"[""965 2429027""]",null
60cb2f11cb87d4e5538023aa,,"Abdullah Al Rabi'A",null,"[""965 2432550""]",null
60cb2f11cb87d4e5538023ab,Po Box 25312 13112 Safat,Abdullatif Naser Al Mane Establishment,null,"[""965 2426073""]",null
60cb2f11cb87d4e5538023ac,,Abdulla H Al Sagar Brothers,null,"[""965 4846600""]",null
60cb2f11cb87d4e5538023ad,,Abdullah Saleh Jaber,null,"[""965 5751608""]",null
60cb2f11cb87d4e5538023ae,,Abdullah Abdul Lateef Al Mutawa Establishment,null,"[""965 4816439""]",null
60cb2f11cb87d4e5538023af,,Abdulla Yousef Al Abdul Hadi General Trading Contracting Company,null,"[""965 2421790""]",null
60cb2f11cb87d4e5538023b0,,Abdulla Mohd Ali,null,"[""965 2651583""]",null
60cb2f11cb87d4e5538023b1,Po Box 486505 S Al Dakhly,Abdulla M Al Hajeri Trading Establishment,null,"[""965 3919550""]",null
60cb2f12cb87d4e5538023b2,,Abdulla Al Hassawi,null,"[""965 2627395""]",null
60cb2f12cb87d4e5538023b3,,Abdulla Ahmad Al Asfoor Company,null,"[""965 2434839""]",null
60cb2f12cb87d4e5538023b4,,Abdull Al Naser Trading Group,null,"[""965 2668077""]",null
60cb2f12cb87d4e5538023b5,Po Box 242 13003 Safat,Abdulaziz Abdulmohsin Al-Radhed Sons W.L.L.,null,"[""965 1401400""]",null
60cb2f12cb87d4e5538023b6,,Abdulaziz Ali Al Wazan Sons Partners Company,null,"[""965 4844663""]",null
60cb2f12cb87d4e5538023b7,,Abdulaziz Al-Faraj Watches Establishment,null,"[""965 2438829""]",null
60cb2f12cb87d4e5538023b8,,Abdulaziz Al Faraj Establishment,null,"[""965 2435127""]",null
60cb2f12cb87d4e5538023b9,,Abdulaziz Al Abdulrazzak Sons Company,null,"[""965 2416599""]",null
60cb2f13cb87d4e5538023ba,Po Box 1979 13020 Safat,Abdulaziz Ahmad Al Ghannam Brothers Company,null,"[""965 2428279""]",null
60cb2f13cb87d4e5538023bb,,Abdul Wahab Jassim Al Sumait Sons Company,null,"[""965 2418061""]",null
60cb2f13cb87d4e5538023bc,Po Box 19935 83810 Khaitan,Super Star Group,null,[],null
60cb2f13cb87d4e5538023bd,,Abdul Razaq Al Khalid Trading Company,null,"[""965 2433035""]",null
60cb2f13cb87d4e5538023be,,Abdul Wahab Hamad Al Adwani Establishment,null,"[""965 4817965""]",null
60cb2f13cb87d4e5538023bf,"Po Box 13001, , Kuwait",Abdul Rahman Mohamad Al Bahar Sons,null,"[""965 2459892""]",null
60cb2f13cb87d4e5538023c0,Po Box 9298 61003 Al Ahmadi,Sultan Asad Electrical,null,[],null
60cb2f13cb87d4e5538023c1,,Abdul Karim Al Qattan Trading Establishment,null,"[""965 2437724""]",null
60cb2f14cb87d4e5538023c2,Po Box 5090 13051 Safat,Sulaiman Ahmad Al Qudaibi Establishment,null,[],null
60cb2f14cb87d4e5538023c3,Po Box 215 13003 Safat,Suma Trading Industrial Company,null,[],null
60cb2f14cb87d4e5538023c4,Po Box 215 13003 Safat,Suma International,null,[],null
60cb2f14cb87d4e5538023c5,Po Box 2051 13021 Safat,Smart Trading Bureau,null,[],null
60cb2f14cb87d4e5538023c6,"Po Box 4596 32076, , Kuwait",Space Stars Establishment,null,[],null
60cb2f14cb87d4e5538023c7,Po Box 44 13001 Safat,"Sultan Ajeel'S Sons Company",null,[],null
60cb2f14cb87d4e5538023c8,Po Box 20472 13065 Safat,Singer Sweing Machine Company,null,[],null
60cb2f14cb87d4e5538023c9,Po Box 7246 64003 Safat,Shamian Ibrahim General Trading Company,null,[],null
60cb2f15cb87d4e5538023ca,Po Box 24070 13101 Safat,Shaimaa Trading Contracting Company,null,[],null
60cb2f15cb87d4e5538023cb,Po Box 26107 13122 Safat,Seattle International Trading Contracting Establishment,null,[],null
60cb2f15cb87d4e5538023cc,Po Box 18574 Farwaniya,Shabib Al Ajmi Sons Company,null,[],null
60cb2f15cb87d4e5538023cd,Po Box 20092 13061 Safat,Schneider Electric S.A.,null,[],null
60cb2f15cb87d4e5538023ce,Po Box 25725 13118 Safat,Sayyed Ismail Behbehani Sons Company,null,[],null
60cb2f15cb87d4e5538023cf,Po Box 2336 13024 Safat,Sayed Hussain Sons Trad. Company,null,[],null
60cb2f15cb87d4e5538023d0,Po Box 1946 13020 Safat,Sami Altamimi Establishment,null,[],null
60cb2f15cb87d4e5538023d1,Po Box 26475 13125 Safat,Saud Khalid Al Marzouk Establishment,null,[],null
60cb2f15cb87d4e5538023d2,Po Box 2591 13026 Safat,Sayed Ali Sayed Awaz Trading Establishment,null,[],null
60cb2f16cb87d4e5538023d3,Po Box 26939 13130 Safat,Saqar Al Jazira General Trading Company,null,[],null
60cb2f16cb87d4e5538023d4,Po Box 22193 13082 Safat,Saleh Al Roumi Communication Contracting Company,null,[],null
60cb2f16cb87d4e5538023d5,Po Box 7149 64002 Safat,Salman Al Dabbous Trading,null,[],null
60cb2f16cb87d4e5538023d6,Po Box 42273 70653 Safat,Sanbouk International Centre,null,[],null
60cb2f16cb87d4e5538023d7,Po Box 1913 13020 Safat,Salem Al Marzouk Abi Hanna,null,[],null
60cb2f16cb87d4e5538023d8,Po Box 871 13009 Safat,Salem M Al Nisf Electrical Company W.L.L.,null,[],null
60cb2f16cb87d4e5538023d9,Po Box 1974 13020 Safat,Salboukh Trading Company,null,[],null
60cb2f17cb87d4e5538023da,Po Box 4521 13046 Safat,Salim Abdullah Qattan Trad. Co,null,[],null
60cb2f17cb87d4e5538023db,Po Box 2985 13030 Safat,Salam Al-Ostad Establishment,null,[],null
60cb2f17cb87d4e5538023dc,"P.O.Box: 635, 13007 Safat, , Kuwait",ABBAS HUSSAIN QABAZARD,null,"[""9652421001""]",null
60cb2f17cb87d4e5538023dd,,Aab International Photogrphic Company,null,"[""965 2434241""]",null
60cb2f17cb87d4e5538023de,Po Box 2068 13021 Safat,Abdul Jabr M Abdul Rahim General Trading Establishment,null,"[""965 2435854""]",null
60cb2f17cb87d4e5538023df,,Abdul Jabar Al Matroon Establishment,null,"[""965 5612341""]",null
60cb2f17cb87d4e5538023e0,Po Box 20266 13063 Safat,Zaman General Trading Contracting Company,null,[],null
60cb2f17cb87d4e5538023e1,,Abd Al Ali Al Jari Establishment,null,"[""965 3718533""]",null
60cb2f17cb87d4e5538023e2,,Abbas Ahmed Al Awadh Trading Establishment,null,"[""965 2447682""]",null
60cb2f18cb87d4e5538023e3,Po Box 27219 13133 Safat,Zahab General Trading Establishment,null,[],null
60cb2f18cb87d4e5538023e4,Po Box 21374 13074 Safat,Yusuf A. Al Muzaini Company,null,[],null
60cb2f18cb87d4e5538023e5,Po Box 738 13008 Safat,Yousuf Al Zabin Sons Trading Company,null,[],null
60cb2f18cb87d4e5538023e6,Po Box 26112 13122 Safat,Waleed Al-Homaidhi General Trad. Contracting Cop.,null,[],null
60cb2f18cb87d4e5538023e7,Po Box 14339 72854 Safat,Yousuf Abdulla Al Wazzan Establishment,null,[],null
60cb2f18cb87d4e5538023e8,Po Box 5112 13052 Safat,Yousef M. Al Shaya General Trading,null,[],null
60cb2f18cb87d4e5538023e9,Po Box 24046 13021 Safat,White Line Contracting Establishment,null,[],null
60cb2f18cb87d4e5538023ea,Po Box 24809 13109 Safat,Wire Control Electric Contracting Company,null,[],null
60cb2f18cb87d4e5538023eb,Po Box 27132 131312 Safat,World Wide Trading Establishment,null,[],null
60cb2f19cb87d4e5538023ec,Po Box 5654 13008 Safat,Welma Trading Company,null,[],null
60cb2f19cb87d4e5538023ed,Po Box 14525 72856 Safat,Waleed Al Gharabally Trading Establishment,null,[],null
60cb2f19cb87d4e5538023ee,Po Box 4261 13043 Safat,Wala International Trading Contracting Group,null,[],null
60cb2f19cb87d4e5538023ef,Po Box 4320 13044 Safat,United Hashemi Company,null,[],null
60cb2f19cb87d4e5538023f0,Po Box 1853 13019 Safat,United Agencies,null,[],null
60cb2f19cb87d4e5538023f1,Po Box 7004 64001 Safat,Turki Al Dabbous Sons Company,null,[],null
60cb2f1acb87d4e5538023f2,Po Box 2147 Safat,Trading Society Al-Khalid Company,null,[],null
60cb2f1acb87d4e5538023f3,Po Box 21451 13047 Safat,Thialayeen Trading Establishment,null,[],null
60cb2f1acb87d4e5538023f4,Po Box 171 13002 Safat,Thuwainy Trading,null,[],null
60cb2f1acb87d4e5538023f5,"Po Box 12264 71653 Safat, , Kuwait",Tamara Trading Company W.L.L.,null,[],null
60cb2f1acb87d4e5538023f6,Po Box 20371 13064 Safat,Tabuk Al Khair General Trad. Company,null,[],null
60cb2f1acb87d4e5538023f7,Po Box 26244 13123 Safat,Sajgaw General Trad. Contracting Company,null,[],null
60cb2f1acb87d4e5538023f8,Po Box 29584 13150 Safat,Temim General Trading Company,null,[],null
60cb2f1acb87d4e5538023f9,Po Box 54031 85861 Safat,Tawareq General Trading Contracting Establishment,null,[],null
60cb2f1acb87d4e5538023fa,Po Box 24676 13107 Safat,Tanseek Trading Contracting Company,null,[],null
60cb2f1acb87d4e5538023fb,Po Box 4025 13041 Safat,Saeda Electrical Electronic Establishment,null,[],null
60cb2f1bcb87d4e5538023fc,Po Box 24478 13105 Safat,Sadeer Trading Constructing Company,null,[],null
60cb2f1bcb87d4e5538023fd,Po Box 174 15452 Safat,Sahara Petroleum International Trading,null,[],null
60cb2f1bcb87d4e5538023fe,Po Box 33059 73451 Safat,Saja General Trading Contracting Establishment,null,[],null
60cb2f1bcb87d4e5538023ff,"Po Box 43392 32048, , Kuwait",Sahran Establishment,null,[],null
60cb2f1bcb87d4e553802400,Po Box 25271 13113 Safat,Sadik Ali Company,null,[],null
60cb2f1bcb87d4e553802401,Po Box 142 13002 Safat,Sadi Abdul Aziz Abu Dhar Trading,null,[],null
60cb2f1bcb87d4e553802402,Po Box 2560 13026 Safat,Sadah General Trading Company,null,[],null
60cb2f1bcb87d4e553802403,Po Box 26028 13121 Safat,Romco Trading Contracting W.L.L.,null,[],null
60cb2f1ccb87d4e553802404,Po Box 170 92551 Safat,Sadaco Al Salaam,null,[],null
60cb2f1ccb87d4e553802405,Po Box 23995 13100 Safat,Rukun Al Safat Trad. Contracting Company,null,[],null
60cb2f1ccb87d4e553802406,"Po Box 657, , Kuwait",Royal Continental Group,null,[],null
60cb2f1ccb87d4e553802407,Po Box 582 13006 Safat,Riyadh Al Establishmentsa Trading Establishment,null,[],null
60cb2f1ccb87d4e553802408,Po Box 1832 Safat,River Baroody Electric For Equipments Company,null,[],null
60cb2f1ccb87d4e553802409,Po Box 2564 32026 Safat,Ramsay Trading Company Corporation,null,[],null
60cb2f1ccb87d4e55380240a,Po Box 21420 13075 Safat,Rifai Glass Company,null,[],null
60cb2f1ccb87d4e55380240b,Po Box 2118 13022 Safat,Riham General Trading & Contracting Company W.L.L.,null,"[""965 4822707""]",null
60cb2f1dcb87d4e55380240c,Po Box 24478 13105 Safat,Real Estate Construction Fabrication,null,[],null
60cb2f1dcb87d4e55380240d,Po Box 26351 13124 Safat,Readymix Concrete Company,null,[],null
60cb2f1dcb87d4e55380240e,Po Box 23900 13099 Safat,Pan Arab Representation Contracting,null,[],null
60cb2f1dcb87d4e55380240f,"Po Box 42041 70651 Shuwaikh, , Kuwait",Osaimi Building Materials Company,null,[],null
60cb2f1dcb87d4e553802410,Po Box 24212 13103 Safat,Ral Trading Establishment,null,[],null
60cb2f1dcb87d4e553802411,Po Box 1467 22062 Salmiya,Power General Trading Contracting Company,null,[],null
60cb2f1dcb87d4e553802412,Po Box 21389 13074 Safat,Oura Trading Contracting Company,null,[],null
60cb2f1ecb87d4e553802413,Po Box 35053 36051 Safat,New England Trading Company,null,[],null
60cb2f1ecb87d4e553802414,"Po Box 21011 13071, , Kuwait",National Printing Material Company,null,[],null
60cb2f1ecb87d4e553802415,Po Box 2564 32026 Safat,Ramzi Trading Contracting Company,null,[],null
60cb2f1ecb87d4e553802416,Po Box 2829 13029 Safat,Nouri Industrial Company,null,[],null
60cb2f1ecb87d4e553802417,Po Box 22642 13087 Safat,National Global Trading,null,[],null
60cb2f1ecb87d4e553802418,Po Box 3460 13035 Safat,National Containers Company,null,[],null
60cb2f1fcb87d4e553802419,Po Box 9288 61001 Safat,Naser Al Baddah Trad. Contracting Company,null,[],null
60cb2f1fcb87d4e55380241a,Po Box 626 13007 Safat,Mutawa Alkazi Company Limited,null,[],null
60cb2f1fcb87d4e55380241b,Po Box 665 13007 Safat,Mustafa Sultan Establishment General Trading,null,[],null
60cb2f1fcb87d4e55380241c,Po Box 4639 13047 Safat,Mushabib Jallal S Al Sahli Partner Company,null,[],null
60cb2f1fcb87d4e55380241d,Po Box 21686 13077 Safat,Musaed Bader Al Sayer Printing Press,null,[],null
60cb2f1fcb87d4e55380241e,Po Box 7561 64006 Safat,Mubarak Eqab Establishment,null,[],null
60cb2f1fcb87d4e55380241f,Po Box 3166 13032 Safat,Motorola,null,[],null
60cb2f20cb87d4e553802420,Po Box 3863 13039 Safat,Mustafa Majed Trading,null,[],null
60cb2f20cb87d4e553802421,Po Box 32514 13002 Safat,Mohammed Abdul Rahman Albahar,null,[],null
60cb2f20cb87d4e553802422,Po Box 25248 13113 Safat,Mohammad Najeeb Trading Company,null,[],null
60cb2f20cb87d4e553802423,Po Box 6822 32043 Safat,Mohammad H. Kharma,null,[],null
60cb2f20cb87d4e553802424,Po Box 2356 13024 Safat,Mohammad Ameen Ali Abdal General Trad. Company,null,[],null
60cb2f20cb87d4e553802425,Po Box 978 13010 Safat,Mohammead Sulaiman Al Luhaib Trading,null,[],null
60cb2f21cb87d4e553802426,"Po Box 42284 70653 Shuwaikh, , Kuwait",Mohamed Abdul Moshin Al Khorafi Sons,null,[],null
60cb2f21cb87d4e553802427,Po Box 26299 13123 Safat,Mohamad Jassim Al Wazzan Partners Company,null,[],null
60cb2f21cb87d4e553802428,Po Box 8828 22059 Salmiya,Mohamed Behbehani Readymix Concrete Establishment,null,[],null
60cb2f21cb87d4e553802429,Po Box 38436 72255 Safat,Modern Towers Center Establishment,null,[],null
60cb2f21cb87d4e55380242a,"Po Box 42067 70651 Shuwaikh, , Kuwait",Mobile Factory For Furniture Decoration,null,[],null
60cb2f21cb87d4e55380242b,Po Box 3340 13034 Safat,Middle East Development Company,null,[],null
60cb2f21cb87d4e55380242c,Po Box 31074 90801 Safat,Middle East Countries Trading Contracting Establishment,null,[],null
60cb2f21cb87d4e55380242d,Po Box 26937 13130 Safat,Messila Beach General Trading Company,null,[],null
60cb2f21cb87d4e55380242e,Po Box 228 13003 Safat,Mazidi General Trading,null,[],null
60cb2f21cb87d4e55380242f,Po Box 621 13007 Safat,M. H. Borno Company W.L.L.,null,[],null
60cb2f22cb87d4e553802430,Po Box 1268 13013 Safat,Marzouk Abdul Wahab Al Dawood Trading,null,[],null
60cb2f22cb87d4e553802431,Po Box 46060 64011 Safat,Mesfer Al Hajeri Trading Contracting Establishment,null,[],null
60cb2f22cb87d4e553802432,Po Box 11717 35157 Dasmah,Megalith Limited,null,[],null
60cb2f23cb87d4e553802433,Po Box 25359 13114 Safat,Meteirah Al Anezi Electrical Company,null,[],null
60cb2f23cb87d4e553802434,Po Box 615 13007 Safat,Mansour Ali Hussain Al Saffar Trading Establishment,null,[],null
60cb2f23cb87d4e553802435,"Po Box 5571 32041, , Kuwait",Lulu At Al Shatti Electrical Exhibition,null,[],null
60cb2f23cb87d4e553802436,Po Box 23903 13100 Safat,Learam National Trading Company,null,[],null
60cb2f23cb87d4e553802437,Po Box 9050 61001 Al Ahmadi,Maseelah Blocks Tiles Company,null,[],null
60cb2f23cb87d4e553802438,Po Box 7144 22082 Salmiya,Lacaso Furniture Decoration Company,null,[],null
60cb2f23cb87d4e553802439,Po Box 227028 13088 Safat,Majd Al Araba Trading Establishment,null,[],null
60cb2f23cb87d4e55380243a,Po Box 46 13001 Safat,Mahmood Al Gharabally Trading Contracting House,null,[],null
60cb2f23cb87d4e55380243b,Po Box 29542 Safat,Kuwait Home Decoration Company,null,[],null
60cb2f24cb87d4e55380243c,Po Box 29131 13151 Safat,Kuwaiti Pakistani International,null,[],null
60cb2f24cb87d4e55380243d,Po Box 24152 13102 Safat,Kuwaiti Building Materials Manufacturing Company,null,[],null
60cb2f24cb87d4e55380243e,Po Box 33273 73453 Rawdah,Kuwaiti British Readymix Company W.L.L.,null,[],null
60cb2f24cb87d4e55380243f,Po Box 15964 35460 Safat,Kuwait Nawras General Trading Contracting Establishment,null,[],null
60cb2f24cb87d4e553802440,Po Box 3937 13040 Safat,Kuwait Saudi General Trading Establishment,null,[],null
60cb2f24cb87d4e553802441,Po Box 13333 Keifan,Kuwait Gypsum Ceilings Factory,null,[],null
60cb2f24cb87d4e553802442,Po Box 24201 13103 Safat,Kuwait General Services Incorporated,null,[],null
60cb2f24cb87d4e553802443,Po Box 5335 13054 Safat,Kuwait Aluminium Company,null,[],null
60cb2f24cb87d4e553802444,Po Box 931 13010 Safat,Kulaib Trading Contracting,null,[],null
60cb2f24cb87d4e553802445,Po Box 5377 13054 Safat,Kuwait Electrical Poles Lighting Ind. Company,null,[],null
60cb2f25cb87d4e553802446,Po Box 42086 70651 Safat,Kuwait Bayarek Company,null,[],null
60cb2f25cb87d4e553802447,Po Box 1974 13020 Safat,Khalid Falah Faleh Al Rashidi,null,[],null
60cb2f25cb87d4e553802448,Po Box 23933 13100 Safat,Kirby Building Systems,null,[],null
60cb2f25cb87d4e553802449,Po Box 2886 13029 Safat,Kharafi Steel,null,[],null
60cb2f25cb87d4e55380244a,Po Box 147 13002 Safat,Khalid Zaid Al Khalid General Trad. Contracting Company,null,[],null
60cb2f25cb87d4e55380244b,Po Box 2132 13022 Safat,Khalid Sultan Trading Company,null,[],null
60cb2f26cb87d4e55380244c,Po Box 878 13009 Safat,Khalid Al Nasrallah Sons International Group,null,[],null
60cb2f26cb87d4e55380244d,Po Box 23489 13095 Safat,Kuwait Austrian General Trading Contracting Company,null,[],null
60cb2f26cb87d4e55380244e,Po Box 29673 13159 Safat,Khalid Al Awadi Establishment,null,[],null
60cb2f26cb87d4e55380244f,Po Box 894 13009 Safat,Khalil Al Banna Trading Corporation,null,[],null
60cb2f26cb87d4e553802450,Po Box 25170 13112 Safat,Khaleed Al Fouzan Trad. Contracting Cop. W.L.L.,null,[],null
60cb2f26cb87d4e553802451,Po Box 59015 93151 Safat,Khalaf Al Rasheedi Trading,null,[],null
60cb2f26cb87d4e553802452,Po Box 2057 13021 Safat,Kenwood International,null,[],null
60cb2f27cb87d4e553802453,Po Box 23983 13100 Safat,Kanematsu Corporation,null,[],null
60cb2f27cb87d4e553802454,Po Box 21330 13074 Safat,Kahaleh Company,null,[],null
60cb2f27cb87d4e553802455,Po Box 42022 70651 Safat,Jeaco Contractors,null,[],null
60cb2f27cb87d4e553802456,Po Box 1431 13015 Safat,Jawad Yali Ahmad Company,null,[],null
60cb2f27cb87d4e553802457,Po Box 709 13008 Safat,Jassim Thaniyan Al Ghanim,null,[],null
60cb2f27cb87d4e553802458,Po Box 26048 13121 Safat,Jassim Yusuf Al Yusufi Establishment,null,[],null
60cb2f28cb87d4e553802459,Po Box 1990 13020 Safat,Jassim Mohamed Al Bahar Partners,null,[],null
60cb2f28cb87d4e55380245a,Po Box 625 13007 Safat,Jassim Sadoon Al Yacoub Corporation,null,[],null
60cb2f28cb87d4e55380245b,Po Box 3131 13032 Safat,Jassim K. Al Marzouk Trading,null,[],null
60cb2f28cb87d4e55380245c,Po Box 745 13008 Safat,Jameel Abdul Razzak Al Sanie,null,[],null
60cb2f28cb87d4e55380245d,Po Box 4239 13043 Safat,Ittefaq General Trading Company,null,[],null
60cb2f28cb87d4e55380245e,Po Box 27876 13139 Safat,Italy Gypsum Factory,null,[],null
60cb2f28cb87d4e55380245f,Po Box 21033 13071 Safat,Issa A. Karam Trading Contracting Establishment,null,[],null
60cb2f29cb87d4e553802460,Po Box 20637 13067 Safat,International Shipping Agency Limited,null,[],null
60cb2f29cb87d4e553802461,Po Box 25825 13119 Safat,International Holding Company,null,[],null
60cb2f29cb87d4e553802462,"Po Box 345 32004, , Kuwait",International Paper Products Mnfg Company,null,[],null
60cb2f29cb87d4e553802463,Po Box 5069 32081 Safat,International Business Centre,null,[],null
60cb2f29cb87d4e553802464,Po Box 26965 13130 Safat,Jassim Sons Trading Company,null,[],null
60cb2f29cb87d4e553802465,Po Box 33220 73453 Rawdah,International Aggeregate,null,[],null
60cb2f29cb87d4e553802466,Po Box 647 44000 Sabah Al Salem,Integral Business Company,null,[],null
60cb2f29cb87d4e553802467,Po Box 289 22003 Safat,Innovative Technology General Trading Company,null,[],null
60cb2f2acb87d4e553802468,Po Box 377 15254 Safat,Dehdari General Trading Establishment,null,[],null
60cb2f2acb87d4e553802469,Po Box 4090 13041 Safat,Industrial Services Supplies Company,null,[],null
60cb2f2acb87d4e55380246a,Po Box 1307 13014 Safat,Industrial Machinery Company,null,[],null
60cb2f2acb87d4e55380246b,Po Box 23891 13099 Safat,Industrial Building Construction Company,null,[],null
60cb2f2acb87d4e55380246c,Po Box 26873 13129 Safat,Index Company For General Trading Contracting,null,[],null
60cb2f2acb87d4e55380246d,Po Box 44185 32056 Safat,Dhefaf Al Kuwait Company,null,[],null
60cb2f2bcb87d4e55380246e,Po Box 26295 13123 Safat,Dashti Sons Trade Contracting Ind.,null,[],null
60cb2f2bcb87d4e55380246f,Po Box 26401 13125 Safat,Deutsche Babcock,null,[],null
60cb2f2bcb87d4e553802470,"Po Box 42018 70651 Shuwaikh, , Kuwait",Industerial Metal Center Company W.L.L.,null,[],null
60cb2f2bcb87d4e553802471,"Po Box 43092 32045, , Kuwait",Das Building Materials Establishment,null,[],null
60cb2f2bcb87d4e553802472,Po Box 4691 13047 Safat,Construction Materials Company,null,[],null
60cb2f2bcb87d4e553802473,Po Box 29572 13156 Safat,Cosmic International Trading Company,null,[],null
60cb2f2bcb87d4e553802474,Po Box 2825 13029 Safat,Deema Trading Establishment,null,[],null
60cb2f2bcb87d4e553802475,Po Box 26295 13123 Safat,Dashti Sons Block Factory,null,[],null
60cb2f2bcb87d4e553802476,Po Box 16266 35853 Safat,Dasan Trading,null,[],null
60cb2f2bcb87d4e553802477,Po Box 464 13005 Safat,Dabbous Factories Establishment,null,[],null
60cb2f2ccb87d4e553802478,Po Box 29554 13156 Safat,Continental Trading,null,[],null
60cb2f2ccb87d4e553802479,Po Box 20507 13066 Safat,Ceramica Italia,null,[],null
60cb2f2ccb87d4e55380247a,Po Box 36268 24753 Safat,Green Line,null,[],null
60cb2f2ccb87d4e55380247b,Po Box 28929 13001 Safat,Golden Shahin General Trading Contracting Establishment,null,[],null
60cb2f2ccb87d4e55380247c,"Po Box 3486 32065, , Kuwait",Green Light Electrical Company,null,[],null
60cb2f2ccb87d4e55380247d,Po Box 27529 13136 Safat,Green Corner Trading Establishment,null,[],null
60cb2f2ccb87d4e55380247e,Po Box 25633 13117 Safat,Golden Lake Trading Establishment,null,[],null
60cb2f2dcb87d4e55380247f,Po Box 1529 32016 Safat,Golden Cup Establishment,null,[],null
60cb2f2dcb87d4e553802480,Po Box 5549 13056 Safat,Ghusain General Trading Contracting Establishment,null,[],null
60cb2f2dcb87d4e553802481,Po Box 29980 13160 Safat,Global Advanced General Trading,null,[],null
60cb2f2dcb87d4e553802482,Po Box 4623 13047 Safat,Ghusn Al Zaytoon Trading Co,null,[],null
60cb2f2dcb87d4e553802483,Po Box 2118 13022 Safat,Fouad Al Ghanim Sons Trading Company,null,[],null
60cb2f2dcb87d4e553802484,Po Box 47226 64023 Safat,First Stars Trading Company,null,[],null
60cb2f2ecb87d4e553802485,Po Box 3020 13031 Safat,Funworld Trading Company,null,[],null
60cb2f2ecb87d4e553802486,Po Box 6965 22081 Salmiya,Casa Maroc,null,[],null
60cb2f2ecb87d4e553802487,Po Box 28403 13145 Safat,Forwarder Center For General Trading,null,[],null
