_id,address,company_name,email,phone_number,url
60cb2356d370a46d6f240fd3,"Po Box 12168, Doha, Qatar",ARYAM TRADING & SERVICE EST,null,"[""009744420746""]",null
60cb2357d370a46d6f240fd4,"Po Box 4534, Doha, Qatar",AL SIYAF TRADING & MAINTENANCE EST,null,"[""009744443952""]",null
60cb2357d370a46d6f240fd5,"Po Box 11165, Doha, Qatar",AL SHABIBA TRADING & SERVICES CO,null,"[""009744443469""]",null
60cb2357d370a46d6f240fd6,"P.O.Box 30808, Doha, Qatar",Al Sayrafa Financial Services,null,"[""(00974) 44432043""]",null
60cb2357d370a46d6f240fd7,"P.O. Box 13583 Ad Dawhah, Doha, Qatar",Al Sadeeda Trading And Svsc,null,"[""974 4445438""]",null
60cb2357d370a46d6f240fd8,"Po Box 3696, Doha, Qatar",AL MANSHIA TRADING & SERVICE EST,null,"[""009744429069""]",null
60cb2357d370a46d6f240fd9,"Po Box 3525, Doha, Qatar",ALWAKEEL TRADING & SERVICE CO,null,"[""009744413446""]",null
60cb2357d370a46d6f240fda,"Po Box 90460, Doha, Qatar",AL HILAL SHOWROOM FOR BUYING & SELLING OF CARS,null,"[""009744601751""]",null
60cb2357d370a46d6f240fdb,"P.O.Box: 1313, Doha, Qatar",AL-FARDAN EXCHANGH,null,"[""009744408408""]",null
60cb2357d370a46d6f240fdc,"P.O. Box 7167 Ad Dawhah, Doha, Qatar",Al Ghanim Trading,null,"[""974 4685696""]",null
60cb2357d370a46d6f240fdd,"Po Box 91935, Doha, Qatar",AL HIJAJI CAR SHOWROOM,null,"[""009744601635""]",null
60cb2357d370a46d6f240fde,"Po Box 12296, Doha, Qatar",AL DAHABEB GARAGE & STEEL WORKSHOP,null,"[""009744601103""]",null
60cb2357d370a46d6f240fdf,"Po Box 90246, Doha, Qatar",AL ARDH FOR ELECTRICAL & COMMERCIAL CO,null,"[""009744080816""]",null
60cb2357d370a46d6f240fe0,"P.O.Box 24048, Doha, Qatar",Al Dar for Exchange Works,null,"[""(00974) 44550455""]",null
60cb2357d370a46d6f240fe1,"Po Box 4660, Doha, Qatar",A B N GROUP,null,[],null
60cb2357d370a46d6f240fe2,"Po Box 100139, Doha, Qatar",AL ATHBA REAL ESTATE & CARS BUYING SELLING OFFICE,null,"[""009744802754""]",null
60cb2357d370a46d6f240fe3,"Po Box 2754, Doha, Qatar",AL ATTIYAH MOTORS & TRADING CO,null,"[""009744420520""]",null
60cb2357d370a46d6f240fe4,"Po Box 724, Doha, Qatar",ABDUIRAHMAN & M JASSIM M MUFTAH,null,"[""009744423573""]",null
60cb2357d370a46d6f240fe5,"Po Box 9027, Doha, Qatar",AL AMRAA SERVICE EST,null,"[""009744437359""]",null
60cb2357d370a46d6f240fe6,"Po Box 139, Doha, Qatar",ABDULLAH BIN ALI MISNAD & SONS,null,"[""009744423433""]",null
60cb2358d370a46d6f240fe7,"Al Gharrafa, P.O.Box 773",Abdulla Mohd Abdulla & Sons Co,null,"[""44868514""]",null
60cb2358d370a46d6f240fe8,"Po Box 30380, Doha, Qatar",ABDUL HAMID BUKSHISHA INT EST,null,"[""009744329199""]",null
60cb2358d370a46d6f240fe9,"Salwa Road, P.O.Box 3740",Zener Qatar Trading & Contracting,null,"[""44370933""]",null
60cb2358d370a46d6f240fea,"Po Box 2578, Doha, Qatar",AL ANWAR AUTOMATIC GARAGE,null,"[""009744601205""]",null
60cb2358d370a46d6f240feb,"P.O.Box: 4206, Doha, Qatar",WAST BAY BRANCH,null,"[""009744831574""]",null
60cb2358d370a46d6f240fec,"P.O.Box: 25208, Doha, Qatar",TRUST EXCHANGE LTD. CO.,null,"[""009744352055""]",null
60cb2358d370a46d6f240fed,"Souq Ahamed Bldg., 2nd Floor, P.O.Box 24450",V9 Group WLL,null,"[""44417939""]",null
60cb2358d370a46d6f240fee,"P.O. Box 3002 Ad Dawhah, Doha, Qatar",Trust Exchange Company,null,"[""974 4352055""]",null
60cb2358d370a46d6f240fef,"P.O. Box 5742 Ad Dawhah, Doha, Qatar",Unitech - Universal Trading & Tech Sevs,null,"[""974 4694015""]",null
60cb2358d370a46d6f240ff0,"Po Box 3717, Doha, Qatar",TRUST EXCHANGE LTD CO,null,"[""009744432883""]",null
60cb2358d370a46d6f240ff1,"P.O.Box: 6920, Doha, Qatar",AL MANSOORA BRANCH,null,"[""009744439132""]",null
60cb2358d370a46d6f240ff2,"P.O.Box: 6946, Doha, Qatar",AL MARKHIYA BRANCH,null,"[""009744885242""]",null
60cb2358d370a46d6f240ff3,"P.O. Box 2211 Ad Dawhah, Doha, Qatar",Al Mana Auto Trade W.L.L.,null,"[""974 4888618""]",null
60cb2358d370a46d6f240ff4,"P.O. Box 139 Ad Dawhah, Doha, Qatar",Al Minsad Trading,null,"[""974 4312081""]",null
60cb2358d370a46d6f240ff5,"P.O.Box: 1222, Doha, Qatar",AL-MARGAB BRANCH,null,"[""009744436633""]",null
60cb2358d370a46d6f240ff6,"P.O. Box 6449 Ad Dawhah, Doha, Qatar",Al Mamzoore Trading,null,"[""974 4444238""]",null
60cb2359d370a46d6f240ff7,"Po Box 8055, Doha, Qatar",AL KHORY TRADING EST,null,"[""009744440442""]",null
60cb2359d370a46d6f240ff8,"P.O.Box: 1533, Doha, Qatar",AL-GHARAFA BRANCH,null,"[""009744866656""]",null
60cb2359d370a46d6f240ff9,"Po Box 123, Doha, Qatar",AL KHALEEJ PRINTING PRESS,null,"[""009744414123""]",null
60cb2359d370a46d6f240ffa,"Po Box 339, Doha, Qatar",AL FARDAN EXCHANGE & FINANCE CO,null,"[""009744408408""]",null
60cb235ad370a46d6f240ffb,"P.O.Box: 1533, Doha, Qatar",AL-GHWAEYRI OFFICE,null,"[""009744728318""]",null
60cb235ad370a46d6f240ffc,"P.O.Box: 1533, Doha, Qatar",AL-KHORE BRANCH,null,"[""009744721666""]",null
60cb235ad370a46d6f240ffd,"Al Maamoora, P.O.Box 2696",Al Mamoon Oil Field & Industrial Supplies Co,null,"[""44660200""]",null
60cb235ad370a46d6f240ffe,"P.O.Box: 1313, Doha, Qatar",AL FARDAN EXCHANGE & FINANCE CO.,null,"[""009744408408""]",null
60cb235ad370a46d6f240fff,"Po Box 119, Doha, Qatar",ALI BIN KHALIFA AL HITMI,null,"[""009744324659""]",null
60cb235ad370a46d6f241000,"P.O. Box 4824 Ad Dawhah, Doha, Qatar",Ali Abdulla Trading,null,"[""974 4414147""]",null
60cb235ad370a46d6f241001,"P.O.Box: 1308, Doha, Qatar",AL-FARDAN EXCHANGH & FINANCE,null,"[""009744408408""]",null
60cb235ad370a46d6f241002,"P.O. Box 339 Ad Dawhah, Doha, Qatar",Al Fardan Exchange And Finance Company W.L.L.,null,"[""974 4408408""]",null
60cb235ad370a46d6f241003,"IBQ Bldg., Airport Road, P.O.Box 14667",Al Bahri Trading,null,"[""44310602""]",null
60cb235ad370a46d6f241004,P.O.Box 37088,Al Etizaz Trading & Contracting Est.,null,"[""44279971""]",null
60cb235ad370a46d6f241005,"P.O.Box: 6950, Doha, Qatar",AL AHLI BANK,null,"[""009744604820""]",null
60cb235ad370a46d6f241006,"Po Box 9272, Doha, Qatar",AL DEEBAG DECORATION,null,"[""009744821000""]",null
60cb235ad370a46d6f241007,"P.O.Box: 3283, Doha, Qatar",AL-AHLI BANK(S.Q.C),null,"[""009744326611"",""4323366""]",null
60cb235ad370a46d6f241008,"Po Box 2754, Doha, Qatar",AL ATTIYA MOTORS & TRADING CO,null,"[""009744410023""]",null
60cb235ad370a46d6f241009,"P.O. Box 11182 Ad Dawhah, Doha, Qatar",Al Ahmadfi Steel Trading,null,"[""974 44194345""]",null
60cb235ad370a46d6f24100a,"Salwa Rd., Nr. Vegetable Market, P.O.Box 31330",Al Amlaq Int'l Trdg. Co WLL for Polyethlene Sheets,null,"[""44600733""]",null
60cb235ad370a46d6f24100b,"Po Box 1303, Doha, Qatar",ABDULLAH ALI AL MAJED,null,"[""009744430044""]",null
60cb235bd370a46d6f24100c,"Al Tawfeeq Bldg., Beside Qatar Airways, Old Airport Rd, P.O.Box 187",Al Contra Trading & Contracting WLL,null,"[""44626350""]",null
60cb235bd370a46d6f24100d,"Medium Road, Nr. Doha City, P.O.Box 3266, Doha, Qatar",Al Ahed Trading & Cont Co Ltd,null,"[""44414022""]",null
60cb235bd370a46d6f24100e,"Al Sadd Nr. QNB, P.O.Box 1991",A.K. Trdg. Ltd.,null,"[""44440474""]",null
60cb235bd370a46d6f24100f,"PO BOX:201846 D-Ring road, Doha-Qatar, Doha",LUSTRE TRADING AND CONTRACTING W.L.L.,null,"[""44670811""]",null
60cb235bd370a46d6f241010,"Najma, P.O.Box 82978",Zeus Trading & Contracting Co. WLL,null,"[""44357011""]",null
60cb235bd370a46d6f241011,"P.O 60496, Al Khor, Qatar, ",Gulf Village Project Company W.L.L,null,"[""+974 44781869""]",null
60cb235bd370a46d6f241012,"Po Box 9064 al muntazah business center Doha Qatar, Doha",INDUSTONE,null,"[""0097433215525""]",null
60cb235bd370a46d6f241013,"Airport Road,Infront of Najma Intersection, P.O.Box 5600",Almana Exchange WLL,null,"[""44489050"",""44424226""]",null
60cb2361d370a46d6f241014,"P.O. Box 1188 Ad Dawhah, Doha, Qatar",Western Union,[],"[""974 4424373""]",http://www.westernunion.com/Home
60cb2361d370a46d6f241015,"P.O.BOX. 1988, Doha, Qatar",Time & Tune Centre W.L.L,null,"[""97444424844""]",null
60cb2361d370a46d6f241016,"Pearl Tower, Al Sadd St, Doha, Qatar",AL-SADD BRANCH,null,"[""009744422133""]",null
60cb236ad370a46d6f241017,"Al Wakalat St 29, Salwa Ind Area, P.O. Box: 21878, Doha, Qatar",Mona Trading And Machinery,"[""sales@monatm.com"",""service@monatm.com""]","[""974 4607850""]",http://www.monatm.com
60cb236fd370a46d6f241018,"Ain Khaled, Salwa Rd, P.O. Box: 1391",Mohammed Hamad Al Mana Group of Co. WLL,[],"[""44583000"",""44689083""]",http://www.mhalmanagroup.com
